customer_id,churn_flag,churn_reason,exit_month
15651460,0,N/A - Active Customer,
15753550,0,N/A - Active Customer,
15591552,0,N/A - Active Customer,
15750921,0,N/A - Active Customer,
15728906,0,N/A - Active Customer,
15670029,0,N/A - Active Customer,
15763579,0,N/A - Active Customer,
15728010,0,N/A - Active Customer,
15745804,0,N/A - Active Customer,
15631451,0,N/A - Active Customer,
15746995,0,N/A - Active Customer,
15730673,0,N/A - Active Customer,
15701081,0,N/A - Active Customer,
15585928,0,N/A - Active Customer,
15718921,0,N/A - Active Customer,
15571081,0,N/A - Active Customer,
15734578,0,N/A - Active Customer,
15579583,0,N/A - Active Customer,
15622729,0,N/A - Active Customer,
15662189,0,N/A - Active Customer,
15692718,0,N/A - Active Customer,
15724851,0,N/A - Active Customer,
15587266,0,N/A - Active Customer,
15706268,0,N/A - Active Customer,
15581871,0,N/A - Active Customer,
15666166,0,N/A - Active Customer,
15671582,0,N/A - Active Customer,
15680901,0,N/A - Active Customer,
15642336,0,N/A - Active Customer,
15653147,0,N/A - Active Customer,
15571284,0,N/A - Active Customer,
15591360,0,N/A - Active Customer,
15810485,0,N/A - Active Customer,
15611973,0,N/A - Active Customer,
15795690,0,N/A - Active Customer,
15706464,0,N/A - Active Customer,
15725028,0,N/A - Active Customer,
15751167,0,N/A - Active Customer,
15633944,0,N/A - Active Customer,
15672637,0,N/A - Active Customer,
15680895,0,N/A - Active Customer,
15793825,0,N/A - Active Customer,
15768474,0,N/A - Active Customer,
15716276,0,N/A - Active Customer,
15623668,0,N/A - Active Customer,
15696361,0,N/A - Active Customer,
15607988,0,N/A - Active Customer,
15637891,0,N/A - Active Customer,
15789865,0,N/A - Active Customer,
15627190,0,N/A - Active Customer,
15788224,0,N/A - Active Customer,
15702149,0,N/A - Active Customer,
15708236,0,N/A - Active Customer,
15568469,0,N/A - Active Customer,
15764444,0,N/A - Active Customer,
15794204,0,N/A - Active Customer,
15807546,0,N/A - Active Customer,
15782159,0,N/A - Active Customer,
15793317,0,N/A - Active Customer,
15722479,0,N/A - Active Customer,
15688264,0,N/A - Active Customer,
15583067,0,N/A - Active Customer,
15593345,0,N/A - Active Customer,
15771856,0,N/A - Active Customer,
15762045,0,N/A - Active Customer,
15778142,0,N/A - Active Customer,
15689268,0,N/A - Active Customer,
15750476,0,N/A - Active Customer,
15787229,0,N/A - Active Customer,
15570508,0,N/A - Active Customer,
15648876,0,N/A - Active Customer,
15802106,0,N/A - Active Customer,
15773869,0,N/A - Active Customer,
15711635,0,N/A - Active Customer,
15795527,0,N/A - Active Customer,
15759133,0,N/A - Active Customer,
15679394,0,N/A - Active Customer,
15801072,0,N/A - Active Customer,
15578722,0,N/A - Active Customer,
15730360,0,N/A - Active Customer,
15763194,0,N/A - Active Customer,
15720725,0,N/A - Active Customer,
15567834,0,N/A - Active Customer,
15720644,0,N/A - Active Customer,
15811742,0,N/A - Active Customer,
15813363,0,N/A - Active Customer,
15717629,0,N/A - Active Customer,
15713160,0,N/A - Active Customer,
15568878,0,N/A - Active Customer,
15809800,0,N/A - Active Customer,
15757933,0,N/A - Active Customer,
15623072,0,N/A - Active Customer,
15683993,0,N/A - Active Customer,
15570947,0,N/A - Active Customer,
15731989,0,N/A - Active Customer,
15591035,0,N/A - Active Customer,
15605872,0,N/A - Active Customer,
15666012,0,N/A - Active Customer,
15641733,0,N/A - Active Customer,
15649183,0,N/A - Active Customer,
15736399,0,N/A - Active Customer,
15751137,0,N/A - Active Customer,
15757188,0,N/A - Active Customer,
15726167,0,N/A - Active Customer,
15624850,0,N/A - Active Customer,
15717700,0,N/A - Active Customer,
15716347,0,N/A - Active Customer,
15638871,0,N/A - Active Customer,
15765093,0,N/A - Active Customer,
15592999,0,N/A - Active Customer,
15641715,0,N/A - Active Customer,
15607746,0,N/A - Active Customer,
15625311,0,N/A - Active Customer,
15735106,0,N/A - Active Customer,
15589881,0,N/A - Active Customer,
15660144,0,N/A - Active Customer,
15664083,0,N/A - Active Customer,
15690898,0,N/A - Active Customer,
15808023,0,N/A - Active Customer,
15676909,0,N/A - Active Customer,
15764922,0,N/A - Active Customer,
15766734,0,N/A - Active Customer,
15795079,0,N/A - Active Customer,
15757434,0,N/A - Active Customer,
15673747,0,N/A - Active Customer,
15769548,0,N/A - Active Customer,
15677395,0,N/A - Active Customer,
15632010,0,N/A - Active Customer,
15694677,0,N/A - Active Customer,
15704315,0,N/A - Active Customer,
15742009,0,N/A - Active Customer,
15766663,0,N/A - Active Customer,
15742297,0,N/A - Active Customer,
15688059,0,N/A - Active Customer,
15752344,0,N/A - Active Customer,
15698749,0,N/A - Active Customer,
15631693,0,N/A - Active Customer,
15604536,0,N/A - Active Customer,
15802869,0,N/A - Active Customer,
15635598,0,N/A - Active Customer,
15592326,0,N/A - Active Customer,
15736533,0,N/A - Active Customer,
15647191,0,N/A - Active Customer,
15622507,0,N/A - Active Customer,
15765487,0,N/A - Active Customer,
15646521,0,N/A - Active Customer,
15746258,0,N/A - Active Customer,
15692430,0,N/A - Active Customer,
15664720,0,N/A - Active Customer,
15750055,0,N/A - Active Customer,
15644878,0,N/A - Active Customer,
15754578,0,N/A - Active Customer,
15705379,0,N/A - Active Customer,
15761047,0,N/A - Active Customer,
15687527,0,N/A - Active Customer,
15591248,0,N/A - Active Customer,
15676156,0,N/A - Active Customer,
15812918,0,N/A - Active Customer,
15604130,0,N/A - Active Customer,
15700549,0,N/A - Active Customer,
15715519,0,N/A - Active Customer,
15707042,0,N/A - Active Customer,
15605276,0,N/A - Active Customer,
15636626,0,N/A - Active Customer,
15740411,0,N/A - Active Customer,
15804235,0,N/A - Active Customer,
15679801,0,N/A - Active Customer,
15673907,0,N/A - Active Customer,
15636562,0,N/A - Active Customer,
15627365,0,N/A - Active Customer,
15598614,0,N/A - Active Customer,
15800049,0,N/A - Active Customer,
15583724,0,N/A - Active Customer,
15622083,0,N/A - Active Customer,
15645571,0,N/A - Active Customer,
15598266,0,N/A - Active Customer,
15667934,0,N/A - Active Customer,
15772941,0,N/A - Active Customer,
15586174,0,N/A - Active Customer,
15803682,0,N/A - Active Customer,
15627328,0,N/A - Active Customer,
15717065,0,N/A - Active Customer,
15602456,0,N/A - Active Customer,
15721569,0,N/A - Active Customer,
15573798,0,N/A - Active Customer,
15638272,0,N/A - Active Customer,
15599152,0,N/A - Active Customer,
15737909,0,N/A - Active Customer,
15711249,0,N/A - Active Customer,
15671987,0,N/A - Active Customer,
15812766,0,N/A - Active Customer,
15778589,0,N/A - Active Customer,
15750104,0,N/A - Active Customer,
15646563,0,N/A - Active Customer,
15744423,0,N/A - Active Customer,
15593694,0,N/A - Active Customer,
15687765,0,N/A - Active Customer,
15789014,0,N/A - Active Customer,
15703177,0,N/A - Active Customer,
15660263,0,N/A - Active Customer,
15683276,0,N/A - Active Customer,
15599272,0,N/A - Active Customer,
15589541,0,N/A - Active Customer,
15608804,0,N/A - Active Customer,
15645820,0,N/A - Active Customer,
15659031,0,N/A - Active Customer,
15652289,0,N/A - Active Customer,
15605341,0,N/A - Active Customer,
15652048,0,N/A - Active Customer,
15660528,0,N/A - Active Customer,
15580366,0,N/A - Active Customer,
15657228,0,N/A - Active Customer,
15729377,0,N/A - Active Customer,
15686913,0,N/A - Active Customer,
15631267,0,N/A - Active Customer,
15632275,0,N/A - Active Customer,
15764841,0,N/A - Active Customer,
15748649,0,N/A - Active Customer,
15779207,0,N/A - Active Customer,
15814116,0,N/A - Active Customer,
15665087,0,N/A - Active Customer,
15611189,0,N/A - Active Customer,
15733602,0,N/A - Active Customer,
15620103,0,N/A - Active Customer,
15770406,0,N/A - Active Customer,
15800554,0,N/A - Active Customer,
15611409,0,N/A - Active Customer,
15646535,0,N/A - Active Customer,
15575430,0,N/A - Active Customer,
15711299,0,N/A - Active Customer,
15642063,0,N/A - Active Customer,
15706602,0,N/A - Active Customer,
15786539,0,N/A - Active Customer,
15737542,0,N/A - Active Customer,
15773776,0,N/A - Active Customer,
15728082,0,N/A - Active Customer,
15609987,0,N/A - Active Customer,
15735330,0,N/A - Active Customer,
15649430,0,N/A - Active Customer,
15768777,0,N/A - Active Customer,
15777893,0,N/A - Active Customer,
15791326,0,N/A - Active Customer,
15615176,0,N/A - Active Customer,
15735221,0,N/A - Active Customer,
15617991,0,N/A - Active Customer,
15658504,0,N/A - Active Customer,
15801817,0,N/A - Active Customer,
15752578,0,N/A - Active Customer,
15781574,0,N/A - Active Customer,
15792107,0,N/A - Active Customer,
15721504,0,N/A - Active Customer,
15647295,0,N/A - Active Customer,
15696120,0,N/A - Active Customer,
15675176,0,N/A - Active Customer,
15700046,0,N/A - Active Customer,
15782089,0,N/A - Active Customer,
15706394,0,N/A - Active Customer,
15809909,0,N/A - Active Customer,
15642448,0,N/A - Active Customer,
15567919,0,N/A - Active Customer,
15674750,0,N/A - Active Customer,
15778345,0,N/A - Active Customer,
15687634,0,N/A - Active Customer,
15666096,0,N/A - Active Customer,
15581700,0,N/A - Active Customer,
15656417,0,N/A - Active Customer,
15649101,0,N/A - Active Customer,
15700511,0,N/A - Active Customer,
15770255,0,N/A - Active Customer,
15643574,0,N/A - Active Customer,
15595010,0,N/A - Active Customer,
15748532,0,N/A - Active Customer,
15773789,0,N/A - Active Customer,
15600027,0,N/A - Active Customer,
15620832,0,N/A - Active Customer,
15748691,0,N/A - Active Customer,
15583552,0,N/A - Active Customer,
15588019,0,N/A - Active Customer,
15713250,0,N/A - Active Customer,
15569595,0,N/A - Active Customer,
15794868,0,N/A - Active Customer,
15576680,0,N/A - Active Customer,
15762392,0,N/A - Active Customer,
15693382,0,N/A - Active Customer,
15791769,0,N/A - Active Customer,
15710138,0,N/A - Active Customer,
15571571,0,N/A - Active Customer,
15638751,0,N/A - Active Customer,
15598574,0,N/A - Active Customer,
15796787,0,N/A - Active Customer,
15615670,0,N/A - Active Customer,
15705506,0,N/A - Active Customer,
15599535,0,N/A - Active Customer,
15768449,0,N/A - Active Customer,
15725002,0,N/A - Active Customer,
15611682,0,N/A - Active Customer,
15749964,0,N/A - Active Customer,
15678779,0,N/A - Active Customer,
15752601,0,N/A - Active Customer,
15758477,0,N/A - Active Customer,
15629133,0,N/A - Active Customer,
15604963,0,N/A - Active Customer,
15796413,0,N/A - Active Customer,
15812470,0,N/A - Active Customer,
15587443,0,N/A - Active Customer,
15689692,0,N/A - Active Customer,
15779586,0,N/A - Active Customer,
15667588,0,N/A - Active Customer,
15624423,0,N/A - Active Customer,
15748986,0,N/A - Active Customer,
15793896,0,N/A - Active Customer,
15620570,0,N/A - Active Customer,
15707681,0,N/A - Active Customer,
15702030,0,N/A - Active Customer,
15604196,0,N/A - Active Customer,
15769356,0,N/A - Active Customer,
15665590,0,N/A - Active Customer,
15572361,0,N/A - Active Customer,
15667460,0,N/A - Active Customer,
15654760,0,N/A - Active Customer,
15632669,0,N/A - Active Customer,
15613673,0,N/A - Active Customer,
15698522,0,N/A - Active Customer,
15741633,0,N/A - Active Customer,
15674583,0,N/A - Active Customer,
15665374,0,N/A - Active Customer,
15588854,0,N/A - Active Customer,
15810716,0,N/A - Active Customer,
15776921,0,N/A - Active Customer,
15569394,0,N/A - Active Customer,
15641007,0,N/A - Active Customer,
15594651,0,N/A - Active Customer,
15575146,0,N/A - Active Customer,
15608916,0,N/A - Active Customer,
15598586,0,N/A - Active Customer,
15665014,0,N/A - Active Customer,
15652667,0,N/A - Active Customer,
15679622,0,N/A - Active Customer,
15730150,0,N/A - Active Customer,
15813192,0,N/A - Active Customer,
15606554,0,N/A - Active Customer,
15611794,0,N/A - Active Customer,
15672357,0,N/A - Active Customer,
15711759,0,N/A - Active Customer,
15699294,0,N/A - Active Customer,
15788634,0,N/A - Active Customer,
15660871,0,N/A - Active Customer,
15618258,0,N/A - Active Customer,
15722535,0,N/A - Active Customer,
15711977,0,N/A - Active Customer,
15790689,0,N/A - Active Customer,
15665181,0,N/A - Active Customer,
15805261,0,N/A - Active Customer,
15740356,0,N/A - Active Customer,
15808223,0,N/A - Active Customer,
15769980,0,N/A - Active Customer,
15675450,0,N/A - Active Customer,
15777452,0,N/A - Active Customer,
15692258,0,N/A - Active Customer,
15791045,0,N/A - Active Customer,
15807889,0,N/A - Active Customer,
15602043,0,N/A - Active Customer,
15807335,0,N/A - Active Customer,
15637315,0,N/A - Active Customer,
15622289,0,N/A - Active Customer,
15715184,0,N/A - Active Customer,
15719931,0,N/A - Active Customer,
15806081,0,N/A - Active Customer,
15796336,0,N/A - Active Customer,
15742369,0,N/A - Active Customer,
15655859,0,N/A - Active Customer,
15675650,0,N/A - Active Customer,
15574119,0,N/A - Active Customer,
15754168,0,N/A - Active Customer,
15765048,0,N/A - Active Customer,
15786215,0,N/A - Active Customer,
15707559,0,N/A - Active Customer,
15687540,0,N/A - Active Customer,
15787196,0,N/A - Active Customer,
15775433,0,N/A - Active Customer,
15700693,0,N/A - Active Customer,
15677955,0,N/A - Active Customer,
15570086,0,N/A - Active Customer,
15794875,0,N/A - Active Customer,
15631756,0,N/A - Active Customer,
15757617,0,N/A - Active Customer,
15612729,0,N/A - Active Customer,
15637857,0,N/A - Active Customer,
15593622,0,N/A - Active Customer,
15765846,0,N/A - Active Customer,
15722473,0,N/A - Active Customer,
15685640,0,N/A - Active Customer,
15768746,0,N/A - Active Customer,
15689952,0,N/A - Active Customer,
15634501,0,N/A - Active Customer,
15571940,0,N/A - Active Customer,
15741643,0,N/A - Active Customer,
15806822,0,N/A - Active Customer,
15701166,0,N/A - Active Customer,
15718531,0,N/A - Active Customer,
15628308,0,N/A - Active Customer,
15805162,0,N/A - Active Customer,
15588535,0,N/A - Active Customer,
15775307,0,N/A - Active Customer,
15777616,0,N/A - Active Customer,
15680843,0,N/A - Active Customer,
15606232,0,N/A - Active Customer,
15641585,0,N/A - Active Customer,
15684358,0,N/A - Active Customer,
15814237,0,N/A - Active Customer,
15808780,0,N/A - Active Customer,
15767064,0,N/A - Active Customer,
15613427,0,N/A - Active Customer,
15647259,0,N/A - Active Customer,
15726695,0,N/A - Active Customer,
15757473,0,N/A - Active Customer,
15809509,0,N/A - Active Customer,
15715512,0,N/A - Active Customer,
15609928,0,N/A - Active Customer,
15731246,0,N/A - Active Customer,
15685243,0,N/A - Active Customer,
15638730,0,N/A - Active Customer,
15697034,0,N/A - Active Customer,
15699225,0,N/A - Active Customer,
15677387,0,N/A - Active Customer,
15759184,0,N/A - Active Customer,
15595991,0,N/A - Active Customer,
15756299,0,N/A - Active Customer,
15750547,0,N/A - Active Customer,
15566380,0,N/A - Active Customer,
15675963,0,N/A - Active Customer,
15674671,0,N/A - Active Customer,
15621466,0,N/A - Active Customer,
15607176,0,N/A - Active Customer,
15570299,0,N/A - Active Customer,
15613197,0,N/A - Active Customer,
15798885,0,N/A - Active Customer,
15714883,0,N/A - Active Customer,
15604497,0,N/A - Active Customer,
15773949,0,N/A - Active Customer,
15774164,0,N/A - Active Customer,
15774127,0,N/A - Active Customer,
15619016,0,N/A - Active Customer,
15717962,0,N/A - Active Customer,
15691504,0,N/A - Active Customer,
15693893,0,N/A - Active Customer,
15672499,0,N/A - Active Customer,
15750410,0,N/A - Active Customer,
15568904,0,N/A - Active Customer,
15771059,0,N/A - Active Customer,
15687852,0,N/A - Active Customer,
15695280,0,N/A - Active Customer,
15598338,0,N/A - Active Customer,
15735784,0,N/A - Active Customer,
15629128,0,N/A - Active Customer,
15642870,0,N/A - Active Customer,
15637977,0,N/A - Active Customer,
15600792,0,N/A - Active Customer,
15576131,0,N/A - Active Customer,
15686588,0,N/A - Active Customer,
15616029,0,N/A - Active Customer,
15761149,0,N/A - Active Customer,
15735968,0,N/A - Active Customer,
15581286,0,N/A - Active Customer,
15625445,0,N/A - Active Customer,
15600173,0,N/A - Active Customer,
15635143,0,N/A - Active Customer,
15762455,0,N/A - Active Customer,
15788189,0,N/A - Active Customer,
15780492,0,N/A - Active Customer,
15588560,0,N/A - Active Customer,
15606003,0,N/A - Active Customer,
15611756,0,N/A - Active Customer,
15702416,0,N/A - Active Customer,
15667633,0,N/A - Active Customer,
15622774,0,N/A - Active Customer,
15755416,0,N/A - Active Customer,
15769915,0,N/A - Active Customer,
15643908,0,N/A - Active Customer,
15627395,0,N/A - Active Customer,
15679663,0,N/A - Active Customer,
15596379,0,N/A - Active Customer,
15801256,0,N/A - Active Customer,
15663808,0,N/A - Active Customer,
15598521,0,N/A - Active Customer,
15621457,0,N/A - Active Customer,
15764726,0,N/A - Active Customer,
15646374,0,N/A - Active Customer,
15716501,0,N/A - Active Customer,
15589948,0,N/A - Active Customer,
15811343,0,N/A - Active Customer,
15659677,0,N/A - Active Customer,
15594436,0,N/A - Active Customer,
15748995,0,N/A - Active Customer,
15677062,0,N/A - Active Customer,
15697201,0,N/A - Active Customer,
15666453,0,N/A - Active Customer,
15569867,0,N/A - Active Customer,
15711602,0,N/A - Active Customer,
15717736,0,N/A - Active Customer,
15750441,0,N/A - Active Customer,
15732791,0,N/A - Active Customer,
15775104,0,N/A - Active Customer,
15665385,0,N/A - Active Customer,
15612418,0,N/A - Active Customer,
15727138,0,N/A - Active Customer,
15776051,0,N/A - Active Customer,
15632344,0,N/A - Active Customer,
15744979,0,N/A - Active Customer,
15745433,0,N/A - Active Customer,
15683657,0,N/A - Active Customer,
15718572,0,N/A - Active Customer,
15665783,0,N/A - Active Customer,
15652782,0,N/A - Active Customer,
15707025,0,N/A - Active Customer,
15647807,0,N/A - Active Customer,
15660571,0,N/A - Active Customer,
15727857,0,N/A - Active Customer,
15639252,0,N/A - Active Customer,
15628144,0,N/A - Active Customer,
15683560,0,N/A - Active Customer,
15622182,0,N/A - Active Customer,
15613962,0,N/A - Active Customer,
15618437,0,N/A - Active Customer,
15783338,0,N/A - Active Customer,
15764491,0,N/A - Active Customer,
15712960,0,N/A - Active Customer,
15688157,0,N/A - Active Customer,
15579287,0,N/A - Active Customer,
15615177,0,N/A - Active Customer,
15809906,0,N/A - Active Customer,
15652169,0,N/A - Active Customer,
15649450,0,N/A - Active Customer,
15777179,0,N/A - Active Customer,
15610936,0,N/A - Active Customer,
15590094,0,N/A - Active Customer,
15572706,0,N/A - Active Customer,
15634564,0,N/A - Active Customer,
15684296,0,N/A - Active Customer,
15702293,0,N/A - Active Customer,
15642099,0,N/A - Active Customer,
15773273,0,N/A - Active Customer,
15613337,0,N/A - Active Customer,
15800482,0,N/A - Active Customer,
15640789,0,N/A - Active Customer,
15598892,0,N/A - Active Customer,
15606436,0,N/A - Active Customer,
15751227,0,N/A - Active Customer,
15812365,0,N/A - Active Customer,
15616088,0,N/A - Active Customer,
15803886,0,N/A - Active Customer,
15587311,0,N/A - Active Customer,
15617401,0,N/A - Active Customer,
15807305,0,N/A - Active Customer,
15761717,0,N/A - Active Customer,
15628008,0,N/A - Active Customer,
15583755,0,N/A - Active Customer,
15654870,0,N/A - Active Customer,
15790448,0,N/A - Active Customer,
15785326,0,N/A - Active Customer,
15592854,0,N/A - Active Customer,
15806796,0,N/A - Active Customer,
15644699,0,N/A - Active Customer,
15622305,0,N/A - Active Customer,
15608209,0,N/A - Active Customer,
15626898,0,N/A - Active Customer,
15644297,0,N/A - Active Customer,
15731569,0,N/A - Active Customer,
15582149,0,N/A - Active Customer,
15802483,0,N/A - Active Customer,
15686999,0,N/A - Active Customer,
15772479,0,N/A - Active Customer,
15778884,0,N/A - Active Customer,
15774316,0,N/A - Active Customer,
15695097,0,N/A - Active Customer,
15750574,0,N/A - Active Customer,
15636812,0,N/A - Active Customer,
15712068,0,N/A - Active Customer,
15577398,0,N/A - Active Customer,
15756848,0,N/A - Active Customer,
15806929,0,N/A - Active Customer,
15656005,0,N/A - Active Customer,
15794356,0,N/A - Active Customer,
15659656,0,N/A - Active Customer,
15588341,0,N/A - Active Customer,
15709142,0,N/A - Active Customer,
15627042,0,N/A - Active Customer,
15627517,0,N/A - Active Customer,
15803032,0,N/A - Active Customer,
15665129,0,N/A - Active Customer,
15628272,0,N/A - Active Customer,
15678206,0,N/A - Active Customer,
15678427,0,N/A - Active Customer,
15678067,0,N/A - Active Customer,
15793331,0,N/A - Active Customer,
15699532,0,N/A - Active Customer,
15605827,0,N/A - Active Customer,
15643635,0,N/A - Active Customer,
15787710,0,N/A - Active Customer,
15614137,0,N/A - Active Customer,
15754494,0,N/A - Active Customer,
15803479,0,N/A - Active Customer,
15709639,0,N/A - Active Customer,
15601719,0,N/A - Active Customer,
15591489,0,N/A - Active Customer,
15629002,0,N/A - Active Customer,
15798053,0,N/A - Active Customer,
15753895,0,N/A - Active Customer,
15645815,0,N/A - Active Customer,
15632848,0,N/A - Active Customer,
15703068,0,N/A - Active Customer,
15587210,0,N/A - Active Customer,
15793803,0,N/A - Active Customer,
15723437,0,N/A - Active Customer,
15702715,0,N/A - Active Customer,
15809872,0,N/A - Active Customer,
15644295,0,N/A - Active Customer,
15778694,0,N/A - Active Customer,
15759555,0,N/A - Active Customer,
15631406,0,N/A - Active Customer,
15771154,0,N/A - Active Customer,
15669491,0,N/A - Active Customer,
15697691,0,N/A - Active Customer,
15752588,0,N/A - Active Customer,
15743051,0,N/A - Active Customer,
15571873,0,N/A - Active Customer,
15679743,0,N/A - Active Customer,
15775124,0,N/A - Active Customer,
15732113,0,N/A - Active Customer,
15595874,0,N/A - Active Customer,
15755642,0,N/A - Active Customer,
15576526,0,N/A - Active Customer,
15792489,0,N/A - Active Customer,
15733705,0,N/A - Active Customer,
15807221,0,N/A - Active Customer,
15573045,0,N/A - Active Customer,
15756824,0,N/A - Active Customer,
15773520,0,N/A - Active Customer,
15627439,0,N/A - Active Customer,
15616525,0,N/A - Active Customer,
15795737,0,N/A - Active Customer,
15693877,0,N/A - Active Customer,
15576111,0,N/A - Active Customer,
15595713,0,N/A - Active Customer,
15708193,0,N/A - Active Customer,
15770121,0,N/A - Active Customer,
15800524,0,N/A - Active Customer,
15659807,0,N/A - Active Customer,
15620836,0,N/A - Active Customer,
15698184,0,N/A - Active Customer,
15717643,0,N/A - Active Customer,
15814757,0,N/A - Active Customer,
15663888,0,N/A - Active Customer,
15748882,0,N/A - Active Customer,
15695819,0,N/A - Active Customer,
15696834,0,N/A - Active Customer,
15797710,0,N/A - Active Customer,
15700654,0,N/A - Active Customer,
15583764,0,N/A - Active Customer,
15601030,0,N/A - Active Customer,
15789557,0,N/A - Active Customer,
15741693,0,N/A - Active Customer,
15618446,0,N/A - Active Customer,
15766552,0,N/A - Active Customer,
15668775,0,N/A - Active Customer,
15757895,0,N/A - Active Customer,
15774551,0,N/A - Active Customer,
15684011,0,N/A - Active Customer,
15736146,0,N/A - Active Customer,
15656286,0,N/A - Active Customer,
15774847,0,N/A - Active Customer,
15619340,0,N/A - Active Customer,
15623357,0,N/A - Active Customer,
15601324,0,N/A - Active Customer,
15715510,0,N/A - Active Customer,
15663770,0,N/A - Active Customer,
15779267,0,N/A - Active Customer,
15597957,0,N/A - Active Customer,
15750772,0,N/A - Active Customer,
15661656,0,N/A - Active Customer,
15631217,0,N/A - Active Customer,
15758252,0,N/A - Active Customer,
15805413,0,N/A - Active Customer,
15764892,0,N/A - Active Customer,
15795936,0,N/A - Active Customer,
15655232,0,N/A - Active Customer,
15640133,0,N/A - Active Customer,
15751524,0,N/A - Active Customer,
15670552,0,N/A - Active Customer,
15623966,0,N/A - Active Customer,
15752193,0,N/A - Active Customer,
15607269,0,N/A - Active Customer,
15700752,0,N/A - Active Customer,
15720203,0,N/A - Active Customer,
15676645,0,N/A - Active Customer,
15715988,0,N/A - Active Customer,
15608956,0,N/A - Active Customer,
15666982,0,N/A - Active Customer,
15682928,0,N/A - Active Customer,
15729246,0,N/A - Active Customer,
15588928,0,N/A - Active Customer,
15803352,0,N/A - Active Customer,
15607485,0,N/A - Active Customer,
15656249,0,N/A - Active Customer,
15761783,0,N/A - Active Customer,
15716605,0,N/A - Active Customer,
15757425,0,N/A - Active Customer,
15588580,0,N/A - Active Customer,
15770539,0,N/A - Active Customer,
15572022,0,N/A - Active Customer,
15571843,0,N/A - Active Customer,
15752502,0,N/A - Active Customer,
15609058,0,N/A - Active Customer,
15775108,0,N/A - Active Customer,
15708904,0,N/A - Active Customer,
15600086,0,N/A - Active Customer,
15572777,0,N/A - Active Customer,
15585106,0,N/A - Active Customer,
15738936,0,N/A - Active Customer,
15750970,0,N/A - Active Customer,
15725772,0,N/A - Active Customer,
15715715,0,N/A - Active Customer,
15785576,0,N/A - Active Customer,
15798834,0,N/A - Active Customer,
15744127,0,N/A - Active Customer,
15637427,0,N/A - Active Customer,
15576990,0,N/A - Active Customer,
15615352,0,N/A - Active Customer,
15647333,0,N/A - Active Customer,
15581370,0,N/A - Active Customer,
15813503,0,N/A - Active Customer,
15769783,0,N/A - Active Customer,
15793135,0,N/A - Active Customer,
15599182,0,N/A - Active Customer,
15689517,0,N/A - Active Customer,
15732293,0,N/A - Active Customer,
15568032,0,N/A - Active Customer,
15623525,0,N/A - Active Customer,
15606601,0,N/A - Active Customer,
15800811,0,N/A - Active Customer,
15610711,0,N/A - Active Customer,
15809654,0,N/A - Active Customer,
15576077,0,N/A - Active Customer,
15643378,0,N/A - Active Customer,
15566790,0,N/A - Active Customer,
15774402,0,N/A - Active Customer,
15694641,0,N/A - Active Customer,
15812356,0,N/A - Active Customer,
15771674,0,N/A - Active Customer,
15623314,0,N/A - Active Customer,
15613292,0,N/A - Active Customer,
15813871,0,N/A - Active Customer,
15759480,0,N/A - Active Customer,
15587712,0,N/A - Active Customer,
15671165,0,N/A - Active Customer,
15620746,0,N/A - Active Customer,
15706537,0,N/A - Active Customer,
15589312,0,N/A - Active Customer,
15741180,0,N/A - Active Customer,
15798532,0,N/A - Active Customer,
15614936,0,N/A - Active Customer,
15747647,0,N/A - Active Customer,
15588566,0,N/A - Active Customer,
15570141,0,N/A - Active Customer,
15800793,0,N/A - Active Customer,
15572415,0,N/A - Active Customer,
15635125,0,N/A - Active Customer,
15636551,0,N/A - Active Customer,
15600912,0,N/A - Active Customer,
15768476,0,N/A - Active Customer,
15650266,0,N/A - Active Customer,
15748352,0,N/A - Active Customer,
15788920,0,N/A - Active Customer,
15637717,0,N/A - Active Customer,
15635500,0,N/A - Active Customer,
15634792,0,N/A - Active Customer,
15607560,0,N/A - Active Customer,
15791304,0,N/A - Active Customer,
15603328,0,N/A - Active Customer,
15804937,0,N/A - Active Customer,
15608845,0,N/A - Active Customer,
15702434,0,N/A - Active Customer,
15632609,0,N/A - Active Customer,
15603550,0,N/A - Active Customer,
15755239,0,N/A - Active Customer,
15732704,0,N/A - Active Customer,
15589019,0,N/A - Active Customer,
15760177,0,N/A - Active Customer,
15636595,0,N/A - Active Customer,
15737275,0,N/A - Active Customer,
15672905,0,N/A - Active Customer,
15753955,0,N/A - Active Customer,
15592451,0,N/A - Active Customer,
15572174,0,N/A - Active Customer,
15656330,0,N/A - Active Customer,
15569626,0,N/A - Active Customer,
15608726,0,N/A - Active Customer,
15637366,0,N/A - Active Customer,
15778049,0,N/A - Active Customer,
15727421,0,N/A - Active Customer,
15688865,0,N/A - Active Customer,
15751032,0,N/A - Active Customer,
15734737,0,N/A - Active Customer,
15664311,0,N/A - Active Customer,
15708139,0,N/A - Active Customer,
15768574,0,N/A - Active Customer,
15738018,0,N/A - Active Customer,
15699753,0,N/A - Active Customer,
15703199,0,N/A - Active Customer,
15627830,0,N/A - Active Customer,
15570855,0,N/A - Active Customer,
15772503,0,N/A - Active Customer,
15584453,0,N/A - Active Customer,
15710111,0,N/A - Active Customer,
15706764,0,N/A - Active Customer,
15798737,0,N/A - Active Customer,
15712608,0,N/A - Active Customer,
15703544,0,N/A - Active Customer,
15815645,0,N/A - Active Customer,
15705739,0,N/A - Active Customer,
15709643,0,N/A - Active Customer,
15669805,0,N/A - Active Customer,
